Prices,calories,protein,carbs,fat,nutrition_score
279.0,473,7,50,18,6.0
279.0,421,5,44,20,-1.1999999999999993
278.81,478,5,65,15,8.0
269.0,443,4,49,20,-2.1999999999999993
269.0,352,3,66,21,-1.799999999999999
254.0,451,5,66,17,6.200000000000001
270.34,451,7,40,20,2.0
55.0,373,3,46,28,-12.8
249.0,444,4,46,20,-2.799999999999999
269.0,479,6,54,23,-0.1999999999999993
269.0,405,3,61,23,-4.799999999999999
249.0,354,4,41,22,-5.799999999999999
249.0,446,7,60,25,1.0
249.0,364,4,67,23,-1.5999999999999996
249.0,409,5,47,23,-3.5999999999999996
259.0,377,3,47,21,-5.6
259.0,484,5,54,15,5.800000000000001
259.0,499,3,52,25,-8.6
259.0,465,6,67,23,2.4000000000000004
259.0,421,6,45,16,5.0
254.0,396,6,46,25,-3.799999999999999
249.0,461,4,41,15,1.200000000000001
244.0,416,4,54,25,-6.199999999999999
249.0,392,7,69,21,6.800000000000001
244.0,373,5,63,21,1.6000000000000014
259.0,353,7,53,26,-1.3999999999999986
249.0,429,5,53,19,1.6000000000000014
249.0,418,4,54,28,-9.2
249.0,356,3,57,22,-4.6
244.0,489,4,59,22,-2.1999999999999993
249.0,443,5,52,24,-3.5999999999999996
244.0,455,7,43,20,2.5999999999999996
189.0,467,4,48,20,-2.3999999999999986
199.0,432,7,64,20,6.800000000000001
169.0,462,6,62,15,9.4
199.0,374,3,63,27,-8.399999999999999
254.0,453,4,59,24,-4.199999999999999
254.0,463,5,44,26,-7.199999999999999
254.0,440,6,47,20,1.4000000000000004
254.0,390,5,41,17,1.200000000000001
254.0,417,5,54,28,-7.199999999999999
254.0,399,7,68,18,9.6
254.0,409,7,61,19,7.200000000000001
254.0,355,7,45,23,0.0
279.0,449,4,61,15,5.200000000000001
279.0,421,4,62,26,-5.6
279.0,446,5,59,25,-3.1999999999999993
279.0,366,4,60,23,-3.0
279.0,496,6,66,15,10.2
279.0,373,7,48,18,5.600000000000001
279.0,400,3,42,18,-3.5999999999999996
269.0,459,5,57,18,3.4000000000000004
269.0,485,7,56,15,10.2
279.0,353,4,56,29,-9.8
269.0,366,5,43,23,-4.4
279.0,456,4,56,27,-7.799999999999999
269.0,364,7,45,18,5.0
269.0,457,6,51,16,6.200000000000001
279.0,476,7,55,29,-4.0
279.0,395,5,55,23,-2.0
269.0,462,5,47,23,-3.5999999999999996
224.0,492,3,58,17,0.6000000000000014
224.0,434,5,58,17,4.600000000000001
199.0,350,5,50,18,2.0
92.37,431,7,44,17,5.800000000000001
92.37,459,5,54,21,-0.1999999999999993
92.37,425,7,68,19,8.600000000000001
75.42,458,4,56,29,-9.8
83.9,428,5,40,28,-10.0
92.37,391,5,41,17,1.200000000000001
83.9,499,5,59,23,-1.1999999999999993
92.37,416,5,60,18,4.0
83.9,498,4,68,24,-2.3999999999999986
83.9,450,5,67,18,5.4
83.9,400,5,41,26,-7.799999999999999
92.37,447,7,44,22,0.8000000000000007
312.71,461,7,42,27,-4.6
295.76,477,7,50,23,1.0
253.39,455,4,40,19,-3.0
295.76,442,3,45,29,-14.0
278.81,473,5,57,19,2.4000000000000004
295.76,477,7,62,23,3.4000000000000004
270.34,382,6,43,20,0.5999999999999996
278.81,411,4,48,17,0.6000000000000014
295.76,395,5,62,18,4.4
278.81,372,6,66,27,-1.799999999999999
278.81,486,3,65,18,1.0
278.81,390,4,52,26,-7.6
295.76,361,4,41,23,-6.799999999999999
249.0,363,7,42,18,4.4
249.0,360,5,50,17,3.0
259.0,498,3,63,18,0.6000000000000014
249.0,362,6,46,17,4.200000000000001
274.0,472,4,68,15,6.600000000000001
274.0,481,6,41,21,-0.7999999999999989
109.0,461,5,69,25,-1.1999999999999993
55.0,465,3,56,16,1.200000000000001
159.0,457,6,67,22,3.4000000000000004
189.0,418,4,59,15,4.800000000000001
189.0,353,7,55,18,7.0
189.0,371,6,63,17,7.600000000000001
109.0,425,5,54,29,-8.2
192.5,427,3,44,23,-8.2
132.0,460,6,54,25,-2.1999999999999993
192.5,405,7,63,27,-0.3999999999999986
60.5,485,3,47,24,-8.6
231.0,366,7,57,27,-1.5999999999999996
204.29,470,3,67,29,-9.6
170.5,397,6,41,18,2.200000000000001
120.48,365,5,54,24,-3.1999999999999993
176.0,440,7,60,19,7.0
322.03,416,3,40,25,-11.0
76.19,352,5,55,17,4.0
120.48,354,3,44,25,-10.2
402.54,372,7,62,18,8.4
338.98,472,7,56,29,-3.799999999999999
110.0,351,5,58,27,-5.399999999999999
126.5,439,6,51,16,6.200000000000001
176.0,412,3,64,27,-8.2
487.29,357,4,45,22,-5.0
55.0,435,6,40,26,-6.0
126.5,446,4,44,25,-8.2
187.0,463,4,64,23,-2.1999999999999993
110.0,476,7,54,20,4.800000000000001
104.5,394,7,50,25,-1.0
198.0,430,5,66,22,1.200000000000001
120.48,411,6,46,21,0.200000000000001
487.29,468,5,49,15,4.800000000000001
209.0,414,5,50,25,-5.0
466.1,453,4,61,16,4.200000000000001
115.24,486,4,44,19,-2.1999999999999993
176.0,369,5,58,20,1.6000000000000014
126.5,357,6,44,18,2.8000000000000007
253.0,392,5,60,24,-2.0
72.03,354,3,63,25,-6.399999999999999
55.0,474,3,66,29,-9.8
487.29,374,4,46,16,1.200000000000001
192.5,376,7,45,20,3.0
319.0,428,7,43,21,1.5999999999999996
308.0,434,6,55,27,-4.0
104.5,391,5,51,22,-1.799999999999999
104.5,459,3,44,28,-13.2
165.0,458,4,42,20,-3.5999999999999996
192.5,403,6,66,17,8.200000000000001
110.0,413,6,63,22,2.6000000000000014
110.0,484,5,56,25,-3.799999999999999
170.5,414,7,62,27,-0.5999999999999996
192.5,417,4,47,23,-5.6
77.0,443,4,68,17,4.600000000000001
88.0,439,3,41,24,-9.8
187.0,497,6,57,17,6.4
198.0,494,4,49,29,-11.2
198.0,427,4,57,20,-0.5999999999999996
55.0,483,6,41,19,1.200000000000001
55.0,412,4,44,24,-7.199999999999999
55.0,404,6,51,29,-6.799999999999999
55.0,418,6,49,28,-6.199999999999999
55.0,475,3,51,28,-11.8
68.1,465,6,63,18,6.600000000000001
55.0,376,7,63,26,0.6000000000000014
88.0,487,6,66,29,-3.799999999999999
104.5,488,4,52,29,-10.6
126.5,438,6,53,25,-2.3999999999999986
60.5,380,5,51,25,-4.799999999999999
104.5,370,4,68,20,1.6000000000000014
104.5,407,5,43,18,0.5999999999999996
115.5,411,4,49,23,-5.199999999999999
126.5,392,3,42,21,-6.6
132.0,446,3,60,18,0.0
126.5,363,7,60,28,-2.0
126.5,397,7,57,15,10.4
110.0,490,7,54,27,-2.1999999999999993
110.0,377,7,43,22,0.5999999999999996
165.0,488,7,45,26,-3.0
187.0,475,7,53,24,0.6000000000000014
198.0,378,6,47,20,1.4000000000000004
170.5,389,4,57,25,-5.6
192.5,457,6,47,26,-4.6
198.0,454,5,59,28,-6.199999999999999
209.0,399,7,61,22,4.200000000000001
209.0,494,6,58,19,4.600000000000001
220.0,462,3,69,18,1.8000000000000007
209.0,405,4,56,25,-5.799999999999999
220.0,382,6,47,15,6.4
220.0,361,6,45,16,5.0
253.0,352,7,64,16,10.8
253.0,478,7,56,24,1.200000000000001
55.0,459,4,59,18,1.8000000000000007
143.0,426,6,59,16,7.800000000000001
176.0,414,7,51,24,0.200000000000001
176.0,421,3,57,23,-5.6
165.0,459,3,45,24,-9.0
170.5,408,7,50,21,3.0
192.5,417,5,67,26,-2.5999999999999996
231.0,409,3,40,27,-13.0
319.0,441,5,52,28,-7.6
308.0,422,4,42,29,-12.6
330.0,453,7,56,16,9.2
171.0,466,6,65,17,8.0
132.0,419,7,47,28,-4.6
154.0,390,4,43,28,-11.4
149.0,351,3,59,18,-0.1999999999999993
176.0,466,6,66,26,-0.7999999999999989
176.0,397,7,48,26,-2.3999999999999986
176.0,454,5,53,21,-0.3999999999999986
187.0,394,5,55,15,6.0
176.0,490,6,64,24,0.8000000000000007
176.0,384,3,53,27,-10.4
187.0,462,4,44,18,-1.1999999999999993
187.0,455,4,58,22,-2.3999999999999986
209.0,434,4,63,28,-7.399999999999999
253.0,364,7,61,29,-2.799999999999999
253.0,381,6,46,28,-6.799999999999999
253.0,451,5,65,27,-4.0
280.5,361,3,60,26,-8.0
242.0,406,6,61,22,2.200000000000001
126.5,434,5,46,17,2.200000000000001
126.5,452,5,54,29,-8.2
198.0,497,7,53,28,-3.3999999999999986
110.0,436,4,45,16,1.0
132.0,474,6,47,29,-7.6
192.5,424,6,68,27,-1.3999999999999986
104.5,366,5,62,22,0.4000000000000003
209.0,359,6,50,17,5.0
110.0,461,4,63,21,-0.3999999999999986
170.5,405,4,60,21,-1.0
231.0,498,5,58,19,2.6000000000000014
242.0,459,3,65,23,-4.0
198.0,465,3,49,24,-8.2
231.0,393,3,53,27,-10.4
236.5,395,6,44,29,-8.2
159.5,475,4,45,16,1.0
242.0,368,7,42,26,-3.5999999999999996
192.5,445,5,40,27,-9.0
198.0,404,5,61,19,3.200000000000001
253.0,494,5,55,23,-2.0
253.0,403,7,62,24,2.4000000000000004
132.0,475,6,64,27,-2.1999999999999993
137.5,353,4,60,18,2.0
104.5,473,7,46,19,4.200000000000001
55.0,457,6,53,17,5.600000000000001
66.0,383,7,55,21,4.0
66.0,375,4,50,17,1.0
71.5,360,3,49,27,-11.2
71.5,461,7,69,22,5.800000000000001
77.0,390,4,60,25,-5.0
99.0,383,3,48,24,-8.399999999999999
110.0,446,6,50,16,6.0
165.0,410,6,51,15,7.200000000000001
187.0,359,5,58,17,4.600000000000001
55.0,435,6,65,16,9.0
143.0,453,6,52,19,3.4000000000000004
176.0,462,4,56,16,3.200000000000001
165.0,373,4,50,26,-8.0
165.0,478,6,56,18,5.200000000000001
297.0,422,4,61,22,-1.799999999999999
187.0,495,5,67,17,6.4
300.0,390,7,53,20,4.600000000000001
300.0,491,6,58,15,8.600000000000001
310.0,430,4,61,16,4.200000000000001
340.0,413,6,49,23,-1.1999999999999993
340.0,477,7,52,27,-2.5999999999999996
340.0,394,3,42,18,-3.5999999999999996
253.0,480,6,49,26,-4.199999999999999
520.0,434,3,57,23,-5.6
529.66,392,7,67,27,0.4000000000000003
480.0,499,3,40,28,-14.0
390.0,391,7,66,21,6.200000000000001
253.0,398,4,53,25,-6.399999999999999
264.0,396,3,64,17,1.8000000000000007
137.5,358,6,41,23,-2.799999999999999
121.0,454,6,60,17,7.0
225.0,408,7,51,24,0.200000000000001
220.0,364,5,66,23,0.200000000000001
180.0,394,5,61,21,1.200000000000001
205.0,475,6,63,20,4.600000000000001
210.0,423,4,65,15,6.0
210.0,364,7,60,26,0.0
210.0,475,5,43,17,1.5999999999999996
215.0,432,4,40,15,1.0
175.0,397,7,67,16,11.4
190.0,379,4,50,24,-6.0
200.0,383,3,46,19,-3.799999999999999
200.0,421,5,41,29,-10.8
205.0,388,3,50,21,-5.0
165.0,383,3,42,25,-10.6
175.0,359,6,51,22,0.200000000000001
170.0,413,4,47,22,-4.6
175.0,433,4,63,17,3.6000000000000014
205.0,389,6,57,17,6.4
180.0,481,4,61,16,4.200000000000001
215.0,439,3,42,17,-2.5999999999999996
200.0,457,3,65,21,-2.0
190.0,427,7,53,25,-0.3999999999999986
210.0,413,5,65,25,-2.0
360.0,475,6,58,29,-5.399999999999999
340.0,405,3,55,22,-5.0
400.0,386,4,53,22,-3.3999999999999986
380.0,388,6,44,25,-4.199999999999999
430.0,469,4,42,16,0.4000000000000003
310.0,356,3,51,26,-9.8
300.0,465,5,57,29,-7.6
500.0,428,4,59,17,2.8000000000000007
390.0,456,5,51,19,1.200000000000001
400.0,382,6,44,29,-8.2
500.0,404,6,55,21,2.0
240.0,475,4,47,29,-11.6
80.0,427,6,57,25,-1.5999999999999996
140.0,417,3,51,17,-0.7999999999999989
140.0,493,6,53,29,-6.399999999999999
140.0,487,4,44,15,1.8000000000000007
140.0,393,5,56,16,5.200000000000001
140.0,409,5,66,29,-5.799999999999999
55.0,359,3,54,15,1.8000000000000007
58.67,426,4,40,25,-9.0
55.0,416,5,61,24,-1.799999999999999
55.24,437,4,53,29,-10.4
55.24,474,4,60,25,-5.0
78.57,478,5,66,21,2.200000000000001
120.48,450,5,53,24,-3.3999999999999986
68.1,408,6,62,27,-2.5999999999999996
87.62,485,5,41,27,-8.799999999999999
66.67,487,5,44,27,-8.2
115.24,390,5,57,28,-6.6
125.71,406,7,51,15,9.2
114.29,354,3,60,24,-6.0
120.48,394,5,61,22,0.200000000000001
125.71,418,3,58,22,-4.399999999999999
120.48,490,6,50,21,1.0
120.48,369,5,51,29,-8.799999999999999
120.48,375,6,62,26,-1.5999999999999996
76.19,386,5,52,16,4.4
87.62,488,6,57,16,7.4
114.29,493,3,44,20,-5.199999999999999
141.43,468,6,69,18,7.800000000000001
76.19,437,4,45,17,0.0
120.48,442,6,44,16,4.800000000000001
120.48,459,4,54,21,-2.1999999999999993
110.0,373,6,61,20,4.200000000000001
120.48,385,3,58,29,-11.4
55.0,354,6,57,29,-5.6
55.0,470,3,49,15,0.8000000000000007
55.0,358,7,41,19,3.200000000000001
72.38,489,5,59,21,0.8000000000000007
175.24,378,5,55,25,-4.0
228.57,354,6,60,18,6.0
76.19,491,6,68,27,-1.3999999999999986
83.81,383,6,48,24,-2.3999999999999986
110.0,374,5,48,28,-8.399999999999999
529.66,497,4,50,19,-1.0
438.1,350,3,65,21,-2.0
333.33,383,5,41,25,-6.799999999999999
114.29,398,7,59,18,7.800000000000001
371.43,392,5,42,23,-4.6
215.24,373,6,65,15,10.0
238.1,398,6,66,28,-2.799999999999999
261.9,466,5,41,17,1.200000000000001
89.52,370,7,43,23,-0.4000000000000003
200.0,455,3,65,29,-10.0
171.43,354,4,64,21,-0.1999999999999993
261.9,391,4,67,24,-2.5999999999999996
214.29,410,4,48,25,-7.399999999999999
220.0,431,6,65,22,3.0
366.67,403,3,43,16,-1.4000000000000004
220.0,375,5,56,19,2.200000000000001
125.71,372,6,40,28,-8.0
120.48,448,5,64,17,5.800000000000001
125.71,373,6,57,25,-1.5999999999999996
130.95,484,3,49,16,-0.1999999999999993
120.48,426,7,57,17,8.4
125.71,381,6,61,15,9.2
130.95,474,3,47,25,-9.6
125.71,365,7,62,25,1.4000000000000004
125.71,499,6,47,28,-6.6
120.48,425,7,63,20,6.600000000000001
120.48,477,3,56,15,2.200000000000001
136.19,432,3,42,27,-12.6
130.95,350,4,66,24,-2.799999999999999
120.48,370,7,53,22,2.6000000000000014
125.71,454,4,58,17,2.6000000000000014
120.48,412,7,62,22,4.4
125.71,453,3,49,29,-13.2
120.48,359,7,51,17,7.200000000000001
115.24,420,6,61,20,4.200000000000001
120.48,414,5,40,28,-10.0
125.71,484,4,41,18,-1.799999999999999
125.71,428,5,63,16,6.600000000000001
141.43,399,5,49,22,-2.1999999999999993
136.19,405,7,54,29,-4.199999999999999
130.95,352,7,55,28,-3.0
130.95,364,3,48,20,-4.399999999999999
130.95,363,3,50,28,-12.0
125.71,365,7,50,22,2.0
151.9,456,5,51,20,0.200000000000001
120.48,373,5,48,15,4.600000000000001
110.0,355,7,40,18,4.0
125.71,469,7,59,22,3.8000000000000007
120.48,366,7,60,24,2.0
209.52,447,6,68,25,0.6000000000000014
115.24,432,6,64,21,3.8000000000000007
138.1,432,6,55,28,-5.0
204.29,477,3,40,26,-12.0
251.43,427,5,54,24,-3.1999999999999993
251.43,434,6,63,26,-1.3999999999999986
246.19,411,7,57,25,0.4000000000000003
230.48,402,5,65,16,7.0
261.9,378,4,43,21,-4.4
240.95,497,7,47,19,4.4
251.43,474,6,44,26,-5.199999999999999
251.43,463,3,55,16,1.0
246.19,492,3,58,24,-6.399999999999999
204.29,354,3,57,17,0.4000000000000003
209.52,475,7,44,21,1.8000000000000007
366.67,425,3,53,27,-10.4
366.67,400,6,42,15,5.4
235.71,490,7,59,29,-3.1999999999999993
272.38,498,5,50,16,4.0
251.43,453,5,60,24,-2.0
529.66,493,6,64,18,6.800000000000001
529.66,354,5,67,22,1.4000000000000004
529.66,464,5,49,16,3.8000000000000007
146.67,490,4,64,24,-3.1999999999999993
267.14,446,5,41,21,-2.799999999999999
141.43,415,6,64,28,-3.1999999999999993
142.86,371,3,50,18,-2.0
284.76,420,5,54,25,-4.199999999999999
402.54,401,3,44,23,-8.2
423.73,389,7,67,22,5.4
466.1,496,4,50,28,-10.0
487.29,434,7,58,19,6.600000000000001
466.1,400,5,51,26,-5.799999999999999
322.03,415,4,62,21,-0.5999999999999996
508.47,376,5,55,22,-1.0
444.92,438,5,62,25,-2.5999999999999996
338.98,462,4,53,19,-0.3999999999999986
466.1,454,5,55,15,6.0
487.29,350,7,54,19,5.800000000000001
487.29,420,4,46,25,-7.799999999999999
76.27,363,5,50,16,4.0
72.03,373,6,45,22,-1.0
83.9,403,3,46,25,-9.8
72.03,431,5,67,19,4.4
80.51,363,4,53,16,2.6000000000000014
63.56,376,5,40,19,-1.0
80.51,359,7,62,27,-0.5999999999999996
80.51,384,3,67,24,-4.6
101.69,450,4,48,17,0.6000000000000014
76.27,446,5,59,21,0.8000000000000007
76.27,450,7,62,24,2.4000000000000004
55.0,482,6,54,24,-1.1999999999999993
55.0,477,5,64,19,3.8000000000000007
55.0,354,3,52,29,-12.6
55.0,415,6,57,21,2.4000000000000004
55.0,415,5,50,26,-6.0
55.0,353,7,65,18,9.0
55.0,437,5,69,25,-1.1999999999999993
55.0,443,6,47,15,6.4
89.29,358,5,57,16,5.4
89.29,439,3,58,18,-0.3999999999999986
75.89,445,7,51,18,6.200000000000001
89.29,350,6,41,26,-5.799999999999999
80.36,424,5,61,19,3.200000000000001
75.89,369,6,44,23,-2.1999999999999993
89.29,357,5,45,29,-10.0
138.39,455,5,63,28,-5.399999999999999
84.82,425,6,67,20,5.4
111.61,357,6,52,17,5.4
80.36,398,3,48,17,-1.3999999999999986
102.68,367,4,50,29,-11.0
93.75,377,7,51,18,6.200000000000001
89.29,409,7,43,26,-3.4000000000000004
55.0,430,6,64,22,2.8000000000000007
55.0,450,3,49,17,-1.1999999999999993
66.96,465,7,47,23,0.4000000000000003
55.0,396,7,47,22,1.4000000000000004
93.3,489,7,55,17,8.0
55.0,454,7,66,25,2.200000000000001
211.16,428,5,50,24,-4.0
55.0,477,4,42,25,-8.6
93.3,379,7,59,25,0.8000000000000007
55.0,407,7,44,15,7.800000000000001
108.04,410,4,64,17,3.8000000000000007
55.0,351,4,45,26,-9.0
55.0,472,5,41,26,-7.799999999999999
55.0,452,3,43,17,-2.4000000000000004
55.0,407,3,45,26,-11.0
55.0,426,7,57,29,-3.5999999999999996
93.3,408,5,46,22,-2.799999999999999
75.89,493,4,48,27,-9.4
58.04,492,7,58,27,-1.3999999999999986
55.0,402,3,69,23,-3.1999999999999993
55.0,359,3,55,17,0.0
93.3,387,4,58,29,-9.4
55.0,472,4,50,24,-6.0
93.3,408,3,67,25,-5.6
211.16,357,7,55,16,9.0
55.0,469,4,52,17,1.4000000000000004
93.3,372,3,48,18,-2.3999999999999986
55.0,370,5,44,29,-10.2
55.0,389,5,56,20,1.200000000000001
55.0,499,4,48,21,-3.3999999999999986
93.3,354,6,53,16,6.600000000000001
111.61,376,4,56,29,-9.8
55.0,420,6,42,16,4.4
93.3,355,7,49,24,-0.1999999999999993
89.29,441,5,41,26,-7.799999999999999
58.07,447,3,57,19,-1.5999999999999996
55.0,498,3,66,27,-7.799999999999999
58.04,479,6,62,15,9.4
133.93,394,7,55,16,9.0
58.04,401,4,67,17,4.4
58.04,492,7,53,29,-4.399999999999999
62.5,402,6,60,26,-2.0
62.5,393,7,60,16,10.0
62.5,416,3,41,23,-8.799999999999999
71.43,448,3,51,29,-12.8
62.5,410,3,67,20,-0.5999999999999996
58.04,404,6,55,18,5.0
55.0,382,6,40,21,-1.0
55.0,451,5,67,25,-1.5999999999999996
55.0,380,5,40,15,3.0
55.0,410,4,45,19,-2.0
55.0,424,4,47,16,1.4000000000000004
55.0,390,4,53,22,-3.3999999999999986
55.0,419,5,49,26,-6.199999999999999
55.0,376,6,42,29,-8.6
55.0,360,7,55,23,2.0
55.0,498,6,49,19,2.8000000000000007
100.0,377,7,43,28,-5.4
88.98,451,7,60,20,6.0
105.93,458,4,66,15,6.200000000000001
72.03,486,4,62,21,-0.5999999999999996
101.69,490,4,68,15,6.600000000000001
101.69,457,6,60,16,8.0
118.64,374,5,45,20,-1.0
110.17,370,5,40,19,-1.0
84.75,496,3,52,16,0.4000000000000003
127.12,474,6,69,15,10.8
118.64,415,6,59,28,-4.199999999999999
93.22,391,3,62,23,-4.6
127.12,377,5,66,25,-1.799999999999999
161.02,443,4,48,15,2.6000000000000014
139.83,437,7,65,28,-1.0
80.51,436,7,56,23,2.200000000000001
88.98,357,5,62,29,-6.6
139.83,495,5,61,16,6.200000000000001
101.69,426,5,42,28,-9.6
258.47,378,7,61,19,7.200000000000001
131.36,364,4,43,23,-6.4
127.12,468,3,55,29,-12.0
118.64,420,5,61,24,-1.799999999999999
165.25,405,5,65,25,-2.0
114.41,379,4,46,26,-8.799999999999999
148.31,418,6,51,27,-4.799999999999999
135.59,416,5,44,26,-7.199999999999999
131.36,489,6,69,20,5.800000000000001
131.36,484,7,48,18,5.600000000000001
169.49,467,4,49,24,-6.199999999999999
177.97,362,7,54,15,9.8
63.56,394,5,52,26,-5.6
67.8,410,6,66,25,0.200000000000001
55.0,485,3,56,20,-2.799999999999999
55.0,497,3,51,15,1.200000000000001
169.49,381,5,56,23,-1.799999999999999
288.14,391,3,56,15,2.200000000000001
233.05,418,5,69,28,-4.199999999999999
296.61,354,5,47,25,-5.6
288.14,411,5,57,19,2.4000000000000004
338.98,474,3,44,29,-14.2
372.88,433,5,64,20,2.8000000000000007
59.32,484,6,51,20,2.200000000000001
55.0,368,5,56,15,6.200000000000001
163.0,486,33,62,39,39.4
133.0,620,16,44,31,9.8
158.0,686,32,49,38,35.8
293.0,720,20,64,36,16.8
212.0,697,21,43,35,15.6
133.0,722,30,70,22,52.0
212.0,527,25,81,29,37.2
55.0,788,32,88,29,52.6
108.0,702,26,89,22,47.8
105.0,618,24,71,21,41.2
258.0,591,30,89,30,47.8
293.0,658,28,44,32,32.8
133.0,629,29,50,28,40.0
133.0,777,30,71,26,48.2
399.0,774,27,71,25,43.2
100.0,513,16,74,29,17.8
128.0,781,27,46,34,29.200000000000003
208.0,493,22,77,27,32.4
293.0,453,23,53,26,30.6
88.0,611,19,81,29,25.2
212.0,728,26,40,33,27.0
258.0,711,25,75,29,36.0
73.0,568,27,68,37,30.6
60.0,651,28,71,39,31.200000000000003
128.0,781,33,64,25,53.8
148.0,687,34,46,31,46.2
258.0,453,25,74,35,29.8
120.0,731,21,45,39,12.0
119.0,463,29,49,25,42.8
88.0,451,31,79,26,51.8
308.0,723,19,55,20,29.0
529.66,579,31,59,35,38.8
529.66,715,20,57,28,23.4
343.0,770,24,69,24,37.8
529.66,733,30,67,29,44.4
399.0,680,33,84,38,44.8
499.0,645,31,42,34,36.4
105.0,570,29,58,37,32.6
529.66,587,31,72,39,37.4
483.0,525,22,66,29,28.200000000000003
529.66,608,34,74,22,60.8
529.66,645,22,78,31,28.6
529.66,685,21,64,23,31.8
529.66,460,32,86,36,45.2
529.66,576,25,45,38,21.0
529.66,648,28,81,30,42.2
529.66,613,28,53,34,32.6
212.0,789,30,60,27,45.0
212.0,594,22,83,24,36.6
212.0,745,23,49,38,17.8
258.0,762,34,47,22,55.4
212.0,522,16,87,38,11.400000000000002
258.0,501,31,49,30,41.8
258.0,681,30,59,37,34.8
258.0,509,32,86,30,51.2
258.0,539,28,76,21,50.2
293.0,669,25,61,39,23.200000000000003
293.0,469,15,77,37,8.4
293.0,698,18,71,39,11.2
293.0,746,22,65,27,30.0
293.0,742,23,81,21,41.2
208.0,656,28,75,23,48.0
208.0,588,17,74,30,18.8
258.0,763,21,64,29,25.8
258.0,548,24,40,29,27.0
258.0,469,15,68,20,23.6
258.0,558,22,82,37,23.4
293.0,566,16,61,31,13.2
308.0,637,15,72,36,8.4
308.0,685,29,61,36,34.2
293.0,582,34,49,34,43.8
308.0,711,31,73,23,53.6
293.0,758,28,49,22,43.8
343.0,618,32,68,25,52.6
343.0,656,18,47,37,8.4
343.0,524,21,68,30,25.6
55.0,568,26,51,38,24.200000000000003
58.0,533,15,85,29,18.0
73.0,623,34,46,27,50.2
88.0,709,18,59,34,13.8
88.0,701,19,86,22,33.2
113.0,797,19,79,20,33.8
108.0,565,16,70,34,12.0
113.0,461,25,68,24,39.6
123.0,578,34,73,23,59.6
128.0,572,32,78,21,58.6
132.0,561,32,47,22,51.4
123.0,784,25,53,32,28.6
133.0,481,33,46,36,39.2
103.0,629,23,85,36,27.0
143.0,658,32,86,23,58.2
158.0,456,33,78,24,57.6
148.0,732,26,43,23,37.6
152.0,776,29,69,34,37.8
168.0,634,29,42,36,30.4
162.0,529,24,53,33,25.6
148.0,589,27,41,34,28.200000000000003
103.0,671,15,40,32,6.0
128.0,724,16,50,34,8.0
118.0,551,33,82,38,44.400000000000006
143.0,734,32,88,33,48.6
55.0,553,21,88,39,20.6
100.0,716,17,42,35,7.4
120.0,572,31,68,35,40.6
120.0,767,18,82,25,27.4
120.0,492,27,53,31,33.6
140.0,474,30,50,33,37.0
140.0,626,22,42,29,23.4
60.0,684,19,64,21,29.8
60.0,726,32,85,26,55.0
60.0,694,20,89,21,36.8
109.0,718,26,87,34,35.400000000000006
109.0,673,25,75,24,41.0
109.0,799,19,42,23,23.4
109.0,507,24,41,30,26.200000000000003
119.0,745,19,77,20,33.4
119.0,582,16,46,39,2.200000000000001
133.0,733,34,88,35,50.6
133.0,477,25,50,24,36.0
133.0,562,29,58,38,31.6
133.0,550,33,41,28,46.2
148.0,574,27,51,22,42.2
163.0,590,21,66,32,23.200000000000003
128.0,719,32,59,23,52.8
128.0,536,21,63,23,31.6
128.0,698,18,60,38,10.0
128.0,733,23,52,33,23.4
183.0,627,22,54,23,31.8
99.0,464,18,49,38,7.800000000000001
109.0,469,27,84,34,36.8
125.0,653,28,42,21,43.4
71.43,729,16,77,28,19.4
180.95,472,24,54,38,20.8
114.28,588,34,44,39,37.8
107.14,518,33,53,34,42.6
71.43,494,28,47,21,44.4
102.38,611,34,88,27,58.6
107.14,456,26,89,20,49.8
55.0,680,22,76,22,37.2
100.0,570,31,74,34,42.8
84.82,455,33,77,36,45.4
90.48,519,17,58,28,17.6
147.32,598,32,43,23,49.6
109.52,517,33,42,23,51.4
55.0,561,32,50,21,53.0
66.96,505,18,74,27,23.8
55.0,579,33,67,28,51.4
55.0,454,21,53,21,31.6
361.9,632,25,43,22,36.6
90.48,677,31,60,30,44.0
84.82,695,26,64,39,25.8
109.52,731,26,61,24,40.2
55.0,627,31,70,38,38.0
75.9,588,18,83,20,32.6
55.0,451,33,58,36,41.6
304.76,638,23,76,21,40.2
55.0,514,21,44,32,18.8
60.0,583,16,52,25,17.4
288.14,582,30,82,35,41.400000000000006
109.52,669,21,84,22,36.8
107.14,466,25,54,38,22.8
85.71,683,31,56,23,50.2
107.14,663,29,86,33,42.2
361.9,512,28,55,34,33.0
85.71,774,29,70,29,43.0
104.76,597,27,50,34,30.0
89.29,742,26,45,38,23.0
55.0,767,27,52,29,35.4
288.14,614,30,53,34,36.6
107.14,694,18,42,36,8.4
114.28,731,34,52,38,40.4
107.14,524,33,86,27,56.2
107.14,738,16,62,32,12.4
107.14,576,18,51,23,23.200000000000003
107.14,501,20,71,36,18.200000000000003
55.0,595,27,51,26,38.2
107.14,527,17,67,32,15.4
114.28,796,32,45,39,34.0
107.14,796,30,83,38,38.6
107.14,607,33,69,32,47.8
107.14,764,28,70,21,49.0
107.14,489,27,76,23,46.2
107.14,602,26,79,20,47.8
107.14,481,33,54,34,42.8
