course,name,Prices,calories,protein,carbs,fat,nutrition_score,meal_category
Biryani,Veg American Chopsuey,285.0,695,18,37,11,32.4,Expensive_Nutritious
Biryani,Veg Chowmein,259.0,645,26,40,18,42.0,Expensive_Nutritious
Biryani,Veg Hakka Noodles,259.0,625,23,39,19,34.8,Expensive_Nutritious
Biryani,Bharta Chicken (Boneless),466.0,430,23,59,10,47.8,Expensive_Nutritious
Biryani,Chicken Roganjosh (Boneless),520.0,677,22,44,24,28.8,Expensive_Nutritious
Biryani,Chicken Tikka Masala (Boneless),466.0,582,24,42,18,38.4,Expensive_Nutritious
Biryani,Golmirch Chicken (Boneless),416.0,399,15,57,23,18.4,Low_Nutrition
Biryani,Chilly Mushroom (6 Pcs),390.0,447,16,66,13,32.2,Expensive_Nutritious
Biryani,Chilly Paneer (8 Pcs),416.0,543,24,64,13,47.8,Expensive_Nutritious
Biryani,Crispy Paneer (8 Pcs),416.0,547,18,54,13,33.8,Expensive_Nutritious
Biryani,Malai Paneer Tikka (8 Pcs),416.0,358,25,47,19,40.4,Expensive_Nutritious
Biryani,Mix Grill (10 Pcs),456.0,480,15,33,24,12.600000000000001,Low_Nutrition
Biryani,Paneer Salt N Pepper (8 Pcs),416.0,394,25,47,11,48.4,Expensive_Nutritious
Biryani,Paneer Tikka (8 Pcs),416.0,676,23,67,23,36.4,Expensive_Nutritious
Biryani,Pudina Paneer Tikka (8 Pcs),416.0,362,26,46,24,37.2,Expensive_Nutritious
Biryani,Soya Chilly (Dry) (8 Pcs),364.0,427,22,42,15,37.4,Expensive_Nutritious
Biryani,Soya Malai (Dry) (8 Pcs),364.0,615,24,60,14,46.0,Expensive_Nutritious
Biryani,Soya Masala (Dry) (8 Pcs),364.0,408,29,42,20,46.4,Expensive_Nutritious
Biryani,Tandoori Aloo (6 Pcs),390.0,568,24,54,11,47.8,Expensive_Nutritious
Biryani,Tandoori Mushroom (6 Pcs),390.0,690,28,65,21,48.0,Expensive_Nutritious
Biryani,Butter Chicken,520.0,427,28,40,18,46.0,Expensive_Nutritious
Biryani,Chicken Curry,520.0,629,15,37,13,24.4,Expensive_Nutritious
Biryani,Chicken Masala,520.0,496,26,31,11,47.2,Expensive_Nutritious
Biryani,Cream Chicken,520.0,652,25,48,16,43.6,Expensive_Nutritious
Biryani,Egg Curry,400.0,585,25,55,14,47.0,Expensive_Nutritious
Biryani,Haldighati Chicken,520.0,572,15,45,23,16.0,Low_Nutrition
Biryani,Kadhai Chicken,450.0,667,20,68,13,40.6,Expensive_Nutritious
Biryani,Rarah Chicken,494.0,615,19,60,17,33.0,Expensive_Nutritious
Biryani,Pepsi Can (online),60.0,565,17,50,15,29.0,Affordable_Nutritious
Biryani,Boneless Fish [1 Kg],780.0,602,27,54,10,54.8,Expensive_Nutritious
Biryani,Chicken Boneless Breast[1 Kg],740.0,457,29,58,23,46.6,Expensive_Nutritious
Biryani,Chicken Boneless Leg [1 Kg],740.0,688,25,53,17,43.6,Expensive_Nutritious
Biryani,Chicken Leg[1 Kg],600.0,470,27,54,20,44.8,Expensive_Nutritious
Biryani,Chicken Precut,280.0,657,26,58,13,50.6,Expensive_Nutritious
Biryani,Mutton Raw [1 Kg],940.0,370,15,62,23,19.4,Low_Nutrition
Fast Food,Bachpan Burger,63.0,473,16,76,20,27.200000000000003,Affordable_Nutritious
Fast Food,Achari Chicken Burger,125.0,481,32,68,27,50.6,Affordable_Nutritious
Fast Food,Fired Chicken Wings,225.0,647,31,79,33,44.8,Expensive_Nutritious
Fast Food,Jhintak Burger,100.0,493,34,63,39,41.6,Affordable_Nutritious
Fast Food,Cheese Burst Burger,156.0,598,22,88,36,25.6,Expensive_Nutritious
Fast Food,Chocolava Cake,114.0,605,22,84,20,40.8,Affordable_Nutritious
Fast Food,Achari Burger,100.0,681,28,78,27,44.6,Affordable_Nutritious
Fast Food,French Fries,75.0,727,28,46,22,43.2,Affordable_Nutritious
Fast Food,Achari Burger,100.0,702,21,43,34,16.6,Basic_Meal
Fast Food,Bachpan Burger,63.0,622,24,79,36,27.8,Affordable_Nutritious
Fast Food,Cheese Burst Burger,156.0,481,31,53,26,46.6,Expensive_Nutritious
Fast Food,Crispy Veg Burger,81.0,714,31,58,23,50.6,Affordable_Nutritious
Fast Food,Desi Burger,82.0,473,27,55,30,35.0,Affordable_Nutritious
Fast Food,Fiery Burger,150.0,705,16,70,36,10.0,Low_Nutrition
Fast Food,Jhintak Burger,100.0,551,26,60,29,35.0,Affordable_Nutritious
Fast Food,Junior Burger,74.0,485,23,80,20,42.0,Affordable_Nutritious
Fast Food,Paneer Makhni Burger,175.0,737,23,76,20,41.2,Expensive_Nutritious
Fast Food,Pepper Jack Burger,150.0,653,29,89,22,53.8,Expensive_Nutritious
Fast Food,Peri Peri Extreme Burger,125.0,570,21,65,26,29.0,Affordable_Nutritious
Fast Food,Achari Chicken Burger,125.0,665,31,47,23,48.4,Affordable_Nutritious
Fast Food,Chicken Tikka Burger,150.0,617,19,57,22,27.4,Expensive_Nutritious
Fast Food,Classic Chicken Burger,150.0,711,18,84,38,14.8,Low_Nutrition
Fast Food,Crispy Murgh Burger,82.0,760,19,63,29,21.6,Affordable_Nutritious
Fast Food,Murgh Makhni Burger,150.0,708,27,54,26,38.8,Expensive_Nutritious
Fast Food,Spicy Chicken Burger,194.0,567,21,56,24,29.200000000000003,Expensive_Nutritious
Fast Food,Cheesy Fingers,150.0,706,29,49,22,45.8,Expensive_Nutritious
Fast Food,Tandoori Paneer Nuggets,150.0,737,28,74,21,49.8,Expensive_Nutritious
Fast Food,Chicken Cheese Balls,188.0,518,17,88,39,12.600000000000001,Low_Nutrition
Fast Food,Chicken Nuggets,150.0,683,25,84,34,32.8,Expensive_Nutritious
Fast Food,Chicken Tikka,200.0,693,25,50,21,39.0,Expensive_Nutritious
Fast Food,Fired Chicken Wings,225.0,793,20,56,24,27.200000000000003,Expensive_Nutritious
Fast Food,Aloo Wrap,100.0,586,21,68,23,32.6,Affordable_Nutritious
Fast Food,Mexican Wrap,150.0,756,29,58,31,38.6,Expensive_Nutritious
Fast Food,Spicy Paneer Wrap,212.0,482,32,69,33,44.8,Expensive_Nutritious
Fast Food,Chiken Tikka Wrap,225.0,472,18,79,22,29.8,Expensive_Nutritious
Fast Food,Spicy Chicken Wrap,212.0,741,20,60,33,19.0,Low_Nutrition
Fast Food,Cheesy Fries,125.0,495,25,49,30,29.8,Affordable_Nutritious
Fast Food,French Fries,75.0,479,32,57,34,41.4,Affordable_Nutritious
Fast Food,Peri Peri Cheesy Fries,150.0,504,15,66,28,15.200000000000001,Low_Nutrition
Fast Food,Peri Peri French Fries,100.0,547,22,82,28,32.400000000000006,Affordable_Nutritious
Fast Food,Cranberry Beer (Non Alcoholic),104.0,545,16,77,34,13.4,Basic_Meal
Fast Food,Mirinda (500ml),57.0,737,27,44,20,42.8,Affordable_Nutritious
Fast Food,Mountain Dew (500ml),57.0,757,18,41,32,12.200000000000001,Basic_Meal
Fast Food,Pepsi (500ml),57.0,478,25,86,37,30.2,Affordable_Nutritious
Fast Food,Strawberry Beer (non Alcoholic),104.0,666,31,47,31,40.4,Affordable_Nutritious
Fast Food,Water Bottle (500 ML),19.0,530,20,83,33,23.6,Affordable_Nutritious
Fast Food,Ketchup Sachet,1.45,798,20,65,31,22.0,Affordable_Nutritious
Fast Food,Cheesy,40.0,455,18,89,29,24.8,Affordable_Nutritious
Fast Food,Schezwan Dip,20.0,739,33,66,33,46.2,Affordable_Nutritious
Fast Food,Chocolava Cake,114.0,603,25,57,34,27.4,Affordable_Nutritious
Beverages,Aloo Tikki meal,199.0,126,2,21,2,6.2,Low_Nutrition
Beverages,Cold coffee ( medium),120.0,93,1,29,1,6.800000000000001,Basic_Meal
Beverages,Veg. Grill Sandwich,120.0,148,1,16,1,4.2,Basic_Meal
Beverages,Classic Frappe (Normal),90.0,66,1,14,4,0.8000000000000003,Basic_Meal
Beverages,Classic Frappe With Ice Cream,120.0,157,3,7,2,5.4,Basic_Meal
Beverages,Classic Grill Aloo Tikki Burger,99.0,109,1,19,1,4.800000000000001,Basic_Meal
Beverages,Add on cheese slice on burger,20.0,194,3,25,0,11.0,Basic_Meal
Beverages,Extra cheese on Regular pizza,25.0,108,4,7,1,8.4,Basic_Meal
Beverages,Extra cheese on Medium pizza,50.0,57,0,26,2,3.2,Basic_Meal
Beverages,Water bottle,20.0,160,1,5,4,-1.0,Basic_Meal
Beverages,Classic Frappe (Normal),90.0,155,4,29,3,10.8,Basic_Meal
Beverages,Classic Frappe With Choco Chips,110.0,68,4,22,3,9.4,Basic_Meal
Beverages,Classic Frappe With Ice Cream,120.0,194,1,5,3,0.0,Basic_Meal
Beverages,Cold coffee ( medium),120.0,122,4,18,4,7.6,Basic_Meal
Beverages,Cold coffee with chocochip ( Medium),130.0,166,4,23,3,9.600000000000001,Basic_Meal
Beverages,Cold coffee with ice cream ( Medium),140.0,100,4,25,1,12.0,Basic_Meal
Beverages,Classic Grill Aloo Tikki Burger,99.0,129,2,20,0,8.0,Basic_Meal
Beverages,Cheese Slice Burger,120.0,98,1,19,0,5.800000000000001,Basic_Meal
Beverages,Double Aloo Tikki Burger,120.0,124,3,23,0,10.600000000000001,Basic_Meal
Beverages,Aloo Tikki Wrap,100.0,193,4,16,3,8.2,Basic_Meal
Beverages,French Fries,100.0,129,4,5,1,8.0,Basic_Meal
Beverages,Calzone Pocket (Zpcs),180.0,69,1,19,0,5.800000000000001,Low_Nutrition
Beverages,Paneer Aloo Tikki,140.0,91,2,16,1,6.2,Basic_Meal
Beverages,Peri-Peri Fries,140.0,54,3,24,2,8.8,Basic_Meal
Beverages,Stuffed Garlic Bread,180.0,59,0,22,0,4.4,Low_Nutrition
Beverages,Lemon mint ice tea,100.0,97,1,18,3,2.6,Basic_Meal
Beverages,Blue curacao ice tea,120.0,82,4,26,0,13.2,Basic_Meal
Beverages,Orange ice tea,100.0,67,4,5,2,7.0,Basic_Meal
Beverages,Strawberry ice tea,120.0,129,4,26,1,12.2,Basic_Meal
Beverages,Black Current Shake,120.0,190,3,9,2,5.8,Basic_Meal
Beverages,Bubblegum shake,120.0,81,2,23,2,6.6000000000000005,Basic_Meal
Beverages,Butterscotch shake,120.0,58,4,6,2,7.2,Basic_Meal
Beverages,Chocolate Shake,120.0,195,2,20,4,4.0,Basic_Meal
Beverages,Gulab Shake,120.0,194,4,29,0,13.8,Basic_Meal
Beverages,Kit-Kat Shake,120.0,195,2,16,2,5.2,Basic_Meal
Beverages,Oreo Shake,120.0,101,0,11,1,1.2000000000000002,Basic_Meal
Beverages,Paan Shake,120.0,79,2,23,3,5.6000000000000005,Basic_Meal
Beverages,Strawberry Shake,120.0,138,2,5,4,1.0,Basic_Meal
Beverages,Vanila Shake,120.0,89,0,12,1,1.4000000000000004,Basic_Meal
Beverages,Rajwada Shake,120.0,99,2,14,4,2.8000000000000003,Basic_Meal
Beverages,Cheese Grill Sandwich,140.0,144,2,10,4,2.0,Basic_Meal
Beverages,Cheese Burst Sandwich,198.0,68,3,16,0,9.2,Low_Nutrition
Beverages,Veg. Grill Sandwich,120.0,73,1,12,2,2.4000000000000004,Basic_Meal
Beverages,Paneer Makhani Sandwich,160.0,66,1,22,4,2.4000000000000004,Low_Nutrition
Beverages,Pizza Grill Sandwich,180.0,132,3,22,3,7.4,Low_Nutrition
Beverages,Cheese Capsicum Pizza,150.0,103,4,29,4,9.8,Low_Nutrition
Beverages,Cheese Corn Pizza,150.0,126,4,12,2,8.4,Low_Nutrition
Beverages,Cheese Onion Pizza,150.0,186,3,5,0,7.0,Low_Nutrition
Beverages,Cheese Tomato Pizza,150.0,179,3,7,3,4.4,Low_Nutrition
Beverages,Corn & onion pizza,160.0,107,1,26,2,5.2,Low_Nutrition
Beverages,Garden Fresh Pizza,198.0,71,0,20,4,0.0,Low_Nutrition
Beverages,Marghrita Pizza (Plain Cheese),198.0,151,0,14,0,2.8000000000000003,Low_Nutrition
Beverages,Otc Pizza,160.0,63,1,20,2,4.0,Low_Nutrition
Beverages,Red Pepper & Corn Pizza,160.0,122,4,11,4,6.2,Low_Nutrition
Beverages,Tomato & Corn Pizza,160.0,171,2,12,1,5.4,Low_Nutrition
Beverages,Veg Peri Peri,180.0,184,0,11,1,1.2000000000000002,Low_Nutrition
Beverages,Spicy Tango Pizza,190.0,88,1,28,0,7.6000000000000005,Low_Nutrition
Beverages,Veggie Delight Pizza,198.0,189,3,25,0,11.0,Low_Nutrition
Beverages,Paneer Paprika Pizza,220.0,76,0,25,4,1.0,Low_Nutrition
Beverages,Superme Garden Fresh Pizza,220.0,101,1,29,2,5.800000000000001,Low_Nutrition
Beverages,Paradise Pizza,240.0,52,2,25,0,9.0,Low_Nutrition
Beverages,Aloo Tikki meal,199.0,133,1,14,0,4.800000000000001,Low_Nutrition
South Indian,Shahi Paneer,260.0,465,26,61,21,43.2,Expensive_Nutritious
South Indian,Paneer Butter Masala,290.0,464,15,48,21,18.6,Low_Nutrition
South Indian,Kadai Paneer,280.0,620,20,63,20,32.6,Expensive_Nutritious
South Indian,Special Paneer Lababdar,300.0,444,29,51,22,46.2,Expensive_Nutritious
South Indian,Dal Makhani,200.0,687,21,69,18,37.8,Expensive_Nutritious
South Indian,Malai Kofta,260.0,398,16,31,12,26.2,Expensive_Nutritious
South Indian,Masala Pyaza,60.0,558,20,49,14,35.8,Affordable_Nutritious
South Indian,Dal Fry,150.0,610,23,67,21,38.4,Expensive_Nutritious
South Indian,Matar Paneer,250.0,579,19,35,18,27.0,Expensive_Nutritious
South Indian,Mix Vegetable,240.0,392,26,44,11,49.8,Expensive_Nutritious
South Indian,Aloo Parantha,120.0,600,19,57,10,39.4,Affordable_Nutritious
South Indian,Veg Fried Rice,120.0,363,15,58,12,29.6,Affordable_Nutritious
South Indian,Kashmiri Pulao,190.0,375,29,50,20,48.0,Expensive_Nutritious
South Indian,Chana Masala,250.0,434,22,30,12,38.0,Expensive_Nutritious
South Indian,Kadhai Paneer with 1 Butter Naan,360.0,582,29,33,11,53.6,Expensive_Nutritious
South Indian,Kadhi Pakoda,210.0,681,22,56,24,31.200000000000003,Expensive_Nutritious
South Indian,Paneer Tikka Masala,290.0,640,27,62,17,49.4,Expensive_Nutritious
South Indian,Garlic Naan,140.0,415,28,51,17,49.2,Affordable_Nutritious
South Indian,Tandoori Roti,20.0,666,28,50,23,43.0,Affordable_Nutritious
South Indian,Veg Pulao,180.0,453,26,65,24,41.0,Expensive_Nutritious
South Indian,Khoya Paneer,260.0,508,19,63,19,31.6,Expensive_Nutritious
South Indian,Palak Paneer,250.0,471,23,37,21,32.4,Expensive_Nutritious
South Indian,Butter Tandoori Roti,25.0,395,22,61,12,44.2,Affordable_Nutritious
South Indian,Namkeen Lassi,50.0,563,21,40,18,32.0,Affordable_Nutritious
South Indian,Lassi,80.0,462,15,50,13,27.0,Affordable_Nutritious
South Indian,Stuffed Parantha,120.0,589,27,50,15,49.0,Affordable_Nutritious
South Indian,Sev Tamatar,220.0,419,27,54,15,49.8,Expensive_Nutritious
South Indian,Veg Raita,130.0,489,24,54,19,39.8,Affordable_Nutritious
South Indian,Pyaz Parantha,120.0,427,22,49,21,32.8,Affordable_Nutritious
South Indian,Boondi Raita,120.0,643,19,58,19,30.6,Affordable_Nutritious
South Indian,Papad,20.0,427,28,54,18,48.8,Affordable_Nutritious
South Indian,Special Jungle Roti,120.0,687,21,54,13,39.8,Affordable_Nutritious
South Indian,Paneer Korma,270.0,520,22,55,14,41.0,Expensive_Nutritious
South Indian,Kadhai Paneer with 1 Butter Naan,360.0,553,22,59,12,43.8,Expensive_Nutritious
South Indian,Dal Fry,150.0,423,23,68,23,36.6,Expensive_Nutritious
South Indian,Dal Makhani,200.0,641,16,63,18,26.6,Expensive_Nutritious
South Indian,Mix Vegetable,240.0,435,17,34,16,24.8,Expensive_Nutritious
South Indian,Matar Paneer,250.0,559,28,60,11,57.0,Expensive_Nutritious
South Indian,Palak Paneer,250.0,593,28,32,24,38.4,Expensive_Nutritious
South Indian,Chana Masala,250.0,483,16,52,23,19.4,Low_Nutrition
South Indian,Malai Kofta,260.0,428,15,36,20,17.2,Low_Nutrition
South Indian,Rajasthani Gatta,230.0,475,17,39,22,19.8,Low_Nutrition
South Indian,Shahi Paneer,260.0,404,22,42,20,32.4,Expensive_Nutritious
South Indian,Khoya Paneer,260.0,389,18,61,14,34.2,Expensive_Nutritious
South Indian,Mushroom Masala,290.0,621,28,50,16,50.0,Expensive_Nutritious
South Indian,Paneer Pasanda,290.0,672,28,36,13,50.2,Expensive_Nutritious
South Indian,Kadai Paneer,280.0,641,25,63,23,39.6,Expensive_Nutritious
South Indian,Kadai Mushroom,290.0,597,20,37,21,26.4,Expensive_Nutritious
South Indian,Mushroom Matar,290.0,382,21,31,18,30.2,Expensive_Nutritious
South Indian,Aloo Matar,200.0,461,15,51,22,18.200000000000003,Low_Nutrition
South Indian,Aloo Pyaza,210.0,530,17,50,10,34.0,Expensive_Nutritious
South Indian,Paneer Pyaz,290.0,489,16,42,15,25.4,Expensive_Nutritious
South Indian,Dum Aloo,279.0,463,27,60,18,48.0,Expensive_Nutritious
South Indian,Stuffed Tomato,280.0,490,20,36,21,26.2,Expensive_Nutritious
South Indian,Gatta Masala,260.0,411,17,63,11,35.6,Expensive_Nutritious
South Indian,Paneer Bhurji,290.0,569,18,47,22,23.4,Expensive_Nutritious
South Indian,Paneer Kofta,300.0,391,24,45,10,47.0,Expensive_Nutritious
South Indian,Nargisi Kofta,280.0,428,17,61,22,24.200000000000003,Expensive_Nutritious
South Indian,Paneer Butter Masala,290.0,624,27,64,11,55.8,Expensive_Nutritious
South Indian,Matar Masala,260.0,542,28,47,13,52.4,Expensive_Nutritious
South Indian,Navratan Korma,300.0,616,23,45,10,45.0,Expensive_Nutritious
South Indian,Paneer Tikka Masala,290.0,542,23,68,10,49.6,Expensive_Nutritious
South Indian,Special Paneer Takatak,300.0,387,19,64,24,26.8,Expensive_Nutritious
South Indian,Special Paneer Lababdar,300.0,403,27,59,11,54.8,Expensive_Nutritious
South Indian,Special Methi Malai Matar,310.0,545,21,49,16,35.8,Expensive_Nutritious
South Indian,Lahsun ki Chutney,140.0,617,15,65,21,22.0,Affordable_Nutritious
South Indian,Paneer Korma,270.0,631,27,30,16,44.0,Expensive_Nutritious
South Indian,Aloo Jeera,190.0,591,28,49,21,44.8,Expensive_Nutritious
South Indian,Mushroom Paneer,290.0,399,15,69,21,22.8,Expensive_Nutritious
South Indian,Gobi Masala,220.0,698,25,57,22,39.4,Expensive_Nutritious
South Indian,Dry Fruits Korma,310.0,357,19,35,14,31.0,Expensive_Nutritious
South Indian,Dahi Fry,200.0,529,27,44,18,44.8,Expensive_Nutritious
South Indian,Sev Tamatar,220.0,410,15,30,20,16.0,Low_Nutrition
South Indian,Aloo Chole,200.0,652,23,51,18,38.2,Expensive_Nutritious
South Indian,Kadhi Pakoda,210.0,484,24,45,16,41.0,Expensive_Nutritious
South Indian,Tawa Butter Roti,25.0,431,19,46,13,34.2,Affordable_Nutritious
South Indian,Tandoori Roti,20.0,405,22,36,13,38.2,Affordable_Nutritious
South Indian,Tawa Roti,20.0,675,21,50,22,30.0,Affordable_Nutritious
South Indian,Butter Tandoori Roti,25.0,368,18,37,21,22.4,Affordable_Nutritious
South Indian,Butter Missi Chapati,60.0,363,25,38,22,35.6,Affordable_Nutritious
South Indian,Missi Chapati Hari Mirch Pyaza,80.0,697,27,32,11,49.4,Affordable_Nutritious
South Indian,Butter Naan,120.0,633,27,51,17,47.2,Affordable_Nutritious
South Indian,Stuffed Parantha,120.0,554,19,64,10,40.8,Affordable_Nutritious
South Indian,Garlic Naan,140.0,382,18,46,22,23.200000000000003,Affordable_Nutritious
South Indian,Pudina Parantha,160.0,441,23,49,23,32.8,Expensive_Nutritious
South Indian,Stuffed Butter Naan,130.0,634,17,50,23,21.0,Affordable_Nutritious
South Indian,Butter Paneer Naan,160.0,560,25,36,22,35.2,Expensive_Nutritious
South Indian,Cheese Paneer Naan,160.0,608,25,45,20,39.0,Expensive_Nutritious
South Indian,Ajwain ki Roti,50.0,461,26,48,18,43.6,Affordable_Nutritious
South Indian,Special Butter Mava Parantha,180.0,696,29,58,22,47.6,Expensive_Nutritious
South Indian,Paneer Butter Parantha,160.0,582,15,67,20,23.4,Expensive_Nutritious
South Indian,Aloo Parantha,120.0,513,27,30,17,43.0,Affordable_Nutritious
South Indian,Pyaz Parantha,120.0,630,15,60,18,24.0,Affordable_Nutritious
South Indian,Gobi Parantha,120.0,483,23,60,23,35.0,Affordable_Nutritious
South Indian,Special Jungle Roti,120.0,692,26,51,14,48.2,Affordable_Nutritious
South Indian,Plain Naan,100.0,522,17,65,20,27.0,Affordable_Nutritious
South Indian,Plain Rice,120.0,697,23,67,23,36.4,Affordable_Nutritious
South Indian,Jeera Rice,130.0,503,18,59,14,33.8,Affordable_Nutritious
South Indian,Veg Pulao,180.0,620,24,63,17,43.6,Expensive_Nutritious
South Indian,Matar Pulao,170.0,373,20,56,23,28.200000000000003,Expensive_Nutritious
South Indian,Kashmiri Pulao,190.0,384,15,62,17,25.4,Expensive_Nutritious
South Indian,Paneer Pulao,180.0,657,15,32,21,15.4,Low_Nutrition
South Indian,Veg Fried Rice,120.0,420,19,50,24,24.0,Affordable_Nutritious
South Indian,Masala Kulcha,100.0,392,25,37,24,33.4,Affordable_Nutritious
South Indian,Plain Kulcha,70.0,664,23,66,12,47.2,Affordable_Nutritious
South Indian,Masala Papad,60.0,420,24,67,23,38.4,Affordable_Nutritious
South Indian,Papad,20.0,378,19,48,15,32.6,Affordable_Nutritious
South Indian,Masala Pyaza,60.0,354,15,30,11,25.0,Affordable_Nutritious
South Indian,Curd,50.0,459,22,32,21,29.4,Affordable_Nutritious
South Indian,Boondi Raita,120.0,616,19,39,10,35.8,Affordable_Nutritious
South Indian,Veg Raita,130.0,499,20,59,13,38.8,Affordable_Nutritious
South Indian,Fruit Raita,160.0,426,26,40,22,38.0,Expensive_Nutritious
South Indian,Mint Chutney,70.0,411,17,34,10,30.8,Affordable_Nutritious
South Indian,Onion Raita,120.0,397,16,51,11,31.200000000000003,Affordable_Nutritious
South Indian,Fried Papad,25.0,403,20,68,20,33.6,Affordable_Nutritious
South Indian,Buttermilk,40.0,413,20,68,14,39.6,Affordable_Nutritious
South Indian,Lassi,80.0,465,21,58,21,32.6,Affordable_Nutritious
South Indian,Namkeen Lassi,50.0,409,17,36,21,20.2,Affordable_Nutritious
South Indian,Meethi Lassi,100.0,355,23,41,24,30.200000000000003,Affordable_Nutritious
Beverages,Veg Steamed Momos (6 Pcs),307.36,124,3,23,3,7.6000000000000005,Low_Nutrition
Beverages,Veg Afghani Momos (6 Pcs),483.0,82,1,27,2,5.4,Low_Nutrition
Beverages,White Sauce Veg Pasta,437.61,108,1,19,2,3.8000000000000003,Low_Nutrition
Beverages,Red Sauce Veg Pasta,439.09,170,2,21,2,6.2,Low_Nutrition
Beverages,Veg Chowmein Noodles Full (SERVED IN A WOK ),371.23,183,1,25,4,3.0,Low_Nutrition
Beverages,Aloo Tikki Burger,117.1,68,2,20,1,7.0,Basic_Meal
Beverages,Chicken Steamed Momos (6 Pcs),395.18,114,2,19,4,3.8000000000000003,Low_Nutrition
Beverages,Veg Fried Rice Full,380.53,52,3,16,2,7.2,Low_Nutrition
Beverages,Chicken Hakka Noodles Full,496.17,184,3,13,0,8.6,Low_Nutrition
Beverages,Veg Crunchy Momos (6 Pcs),483.0,153,2,18,3,4.6,Low_Nutrition
Beverages,Chicken Crunchy Momos (6 Pcs),570.81,121,4,7,3,6.4,Low_Nutrition
Beverages,Schezwan Veg Hakka Noodles Full (SERVED IN A WOK ),452.25,132,1,24,0,6.800000000000001,Low_Nutrition
Beverages,Veg Fried Momos (6 Pcs),365.9,143,2,7,1,4.4,Low_Nutrition
Beverages,Spring Roll (2 Pcs),408.34,189,3,5,1,6.0,Low_Nutrition
Beverages,Paneer Steamed Momos,395.18,127,4,27,2,11.4,Low_Nutrition
Beverages,Veg Tandoori Momos (6 Pcs),483.0,62,3,12,3,5.4,Low_Nutrition
Beverages,Veg Masala Maggi,263.46,100,3,18,3,6.6,Low_Nutrition
Beverages,Veg Singapori Noodles Full (SERVED IN A WOK ),452.25,120,0,21,0,4.2,Low_Nutrition
Beverages,Veg Manchurian Gravy,583.98,106,3,22,4,6.4,Low_Nutrition
Beverages,Cold Coffee,291.26,156,3,17,4,5.4,Low_Nutrition
Beverages,Chilli Garlic Hakka Noodles Veg Full (SERVED IN A WOK ),452.25,55,2,11,2,4.2,Low_Nutrition
Beverages,Burnt Garlic Butter Noodles Veg Full (SERVED IN A WOK ),452.25,141,2,7,4,1.4000000000000001,Low_Nutrition
Beverages,Honey Chilly Potato,452.25,124,4,29,0,13.8,Low_Nutrition
Beverages,Egg Rice Full,452.25,126,2,12,2,4.4,Low_Nutrition
Beverages,Butter Masala Maggi,321.99,120,1,9,2,1.8,Low_Nutrition
Beverages,Veg Thuppa Soup,321.99,131,1,13,4,0.6000000000000001,Low_Nutrition
Beverages,Veg Momo Burger,115.62,59,1,22,0,6.4,Basic_Meal
Beverages,Chicken Rice Full,583.98,59,0,24,0,4.800000000000001,Low_Nutrition
Beverages,Cheesey Loaded Fries,364.44,56,4,9,2,7.8,Low_Nutrition
Beverages,Chilly Garlic Chicken Hakka Noodles Full,540.07,122,4,14,1,9.8,Low_Nutrition
Beverages,Fried Momo Combo,731.81,76,4,6,3,6.2,Low_Nutrition
Beverages,Veg Steam Momo Combo,706.86,193,0,29,3,2.8000000000000007,Low_Nutrition
Beverages,Veg Steam Momo Combos,614.0,116,4,18,0,11.6,Low_Nutrition
Beverages,Chilly Paneer + Limonata Lemon Mojito,300.71,107,3,27,2,9.4,Low_Nutrition
Beverages,Garlic Bread (4pc) + Limonata Lemon Mojito,258.13,121,0,16,1,2.2,Low_Nutrition
Beverages,Red Sauce Pasta + Limonata Lemon Mojito,300.71,55,1,7,4,-0.5999999999999999,Low_Nutrition
Beverages,Veg Fried Rice + Limonata Lemon Mojito,258.13,62,0,6,2,-0.7999999999999998,Low_Nutrition
Beverages,Veg Hakka + Limonata Lemon Mojiti,258.13,153,3,7,3,4.4,Low_Nutrition
Beverages,Veg Hot N Sour Soup + Veg Hot And Sour Soup,300.71,131,4,29,4,9.8,Low_Nutrition
Beverages,Veg Manchurian + Limonata Lemon Mojito,258.13,149,2,29,3,6.800000000000001,Low_Nutrition
Beverages,Veg Momos (4pc) + Limonata Lemon Mojito,300.71,58,1,19,2,3.8000000000000003,Low_Nutrition
